calculation_method;calc_trigger_time;route_start_time;route_end_time;device_fingerprint;geopos;Geoposition;position_timestamp;position_floor_estimation;position_signals_floors;position_signal_1_beacon;position_signal_1_timestamp;position_signal_2_beacon;position_signal_2_beacon;position_signal_3_beacon;position_signal_3_timestamp
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.3781344038007|8.538717110312998|-2);47.3781344038007,8.538717110312998;Wed Apr 13 19:17:39 CEST 2022;-2;-2,-2,-2,;392;2022-04-13 19:17:39.483;380;2022-04-13 19:17:39.483;304;2022-04-13 19:17:39.483
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37870046800986|8.538733691478487|-2);47.37870046800986,8.538733691478487;Wed Apr 13 19:17:39 CEST 2022;-2;-2,-2,-2,;303;2022-04-13 19:17:39.991;349;2022-04-13 19:17:39.991;374;2022-04-13 19:17:39.991
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.3780941821284|8.539006202627121|-2);47.3780941821284,8.539006202627121;Wed Apr 13 19:17:39 CEST 2022;-2;-2,-2,-2,;364;2022-04-13 19:17:39.991;303;2022-04-13 19:17:39.991;349;2022-04-13 19:17:39.991
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37861229458114|8.538773323347005|-2);47.37861229458114,8.538773323347005;Wed Apr 13 19:17:39 CEST 2022;-2;-2,-2,-2,;359;2022-04-13 19:17:39.991;303;2022-04-13 19:17:39.991;349;2022-04-13 19:17:39.991
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37758735637654|8.53943359462443|-2);47.37758735637654,8.53943359462443;Wed Apr 13 19:17:41 CEST 2022;-2;-2,-2,-2,;379;2022-04-13 19:17:41.033;349;2022-04-13 19:17:41.033;387;2022-04-13 19:17:41.033
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37813570699311|8.539024502294591|-2);47.37813570699311,8.539024502294591;Wed Apr 13 19:17:41 CEST 2022;-2;-2,-2,-2,;380;2022-04-13 19:17:41.033;379;2022-04-13 19:17:41.033;349;2022-04-13 19:17:41.033
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37790649188604|8.539195506282466|-2);47.37790649188604,8.539195506282466;Wed Apr 13 19:17:41 CEST 2022;-2;-2,-2,-2,;347;2022-04-13 19:17:41.033;379;2022-04-13 19:17:41.033;349;2022-04-13 19:17:41.033
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37830153033116|8.53890079119871|-2);47.37830153033116,8.53890079119871;Wed Apr 13 19:17:41 CEST 2022;-2;-2,-2,-2,;364;2022-04-13 19:17:41.033;379;2022-04-13 19:17:41.033;349;2022-04-13 19:17:41.033
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37850698407284|8.53874751417609|-2);47.37850698407284,8.53874751417609;Wed Apr 13 19:17:41 CEST 2022;-2;-2,-2,-2,;359;2022-04-13 19:17:41.033;379;2022-04-13 19:17:41.033;349;2022-04-13 19:17:41.033
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(1954.5441493347112|-3372.764426924947|-2);1954.5441493347112,-3372.764426924947;Wed Apr 13 19:17:41 CEST 2022;-2;-2,-2,-2,;361;2022-04-13 19:17:41.554;392;2022-04-13 19:17:41.554;377;2022-04-13 19:17:41.554
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37858100967311|8.538761369487768|-2);47.37858100967311,8.538761369487768;Wed Apr 13 19:17:41 CEST 2022;-2;-2,-2,-2,;355;2022-04-13 19:17:41.554;361;2022-04-13 19:17:41.554;392;2022-04-13 19:17:41.554
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(-258.53217521048254|550.9022771283333|-2);-258.53217521048254,550.9022771283333;Wed Apr 13 19:17:41 CEST 2022;-2;-2,-2,-2,;353;2022-04-13 19:17:41.554;361;2022-04-13 19:17:41.554;392;2022-04-13 19:17:41.554
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(-330.5716847314367|678.6244995306171|-2);-330.5716847314367,678.6244995306171;Wed Apr 13 19:17:41 CEST 2022;-2;-2,-2,-2,;374;2022-04-13 19:17:41.554;361;2022-04-13 19:17:41.554;392;2022-04-13 19:17:41.554
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37825627666082|8.539337103863401|-2);47.37825627666082,8.539337103863401;Wed Apr 13 19:17:41 CEST 2022;-2;-2,-2,-2,;302;2022-04-13 19:17:41.554;361;2022-04-13 19:17:41.554;392;2022-04-13 19:17:41.554
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.378492008981475|8.53891916298486|-2);47.378492008981475,8.53891916298486;Wed Apr 13 19:17:41 CEST 2022;-2;-2,-2,-2,;372;2022-04-13 19:17:41.554;361;2022-04-13 19:17:41.554;392;2022-04-13 19:17:41.554
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(-3108.2191791106666|5437.950097144846|-2);-3108.2191791106666,5437.950097144846;Wed Apr 13 19:17:42 CEST 2022;-2;-2,-2,-2,;348;2022-04-13 19:17:42.071;300;2022-04-13 19:17:42.071;359;2022-04-13 19:17:42.071
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37843043005676|8.538962735985397|-2);47.37843043005676,8.538962735985397;Wed Apr 13 19:17:42 CEST 2022;-2;-2,-2,-2,;361;2022-04-13 19:17:42.592;360;2022-04-13 19:17:42.592;372;2022-04-13 19:17:42.592
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37830344071062|8.538740962997705|-2);47.37830344071062,8.538740962997705;Wed Apr 13 19:17:43 CEST 2022;-2;-2,-2,-2,;389;2022-04-13 19:17:43.114;348;2022-04-13 19:17:43.114;387;2022-04-13 19:17:43.114
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37820324587939|8.538647107290974|-2);47.37820324587939,8.538647107290974;Wed Apr 13 19:17:43 CEST 2022;-2;-2,-2,-2,;319;2022-04-13 19:17:43.114;389;2022-04-13 19:17:43.114;348;2022-04-13 19:17:43.114
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37832277855233|8.538675493751843|-2);47.37832277855233,8.538675493751843;Wed Apr 13 19:17:43 CEST 2022;-2;-2,-2,-2,;313;2022-04-13 19:17:43.637;350;2022-04-13 19:17:43.637;395;2022-04-13 19:17:43.637
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37844599469711|8.538740994123645|-2);47.37844599469711,8.538740994123645;Wed Apr 13 19:17:43 CEST 2022;-2;-2,-2,-2,;354;2022-04-13 19:17:43.637;313;2022-04-13 19:17:43.637;350;2022-04-13 19:17:43.637
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37842477277825|8.53872971278078|-2);47.37842477277825,8.53872971278078;Wed Apr 13 19:17:43 CEST 2022;-2;-2,-2,-2,;372;2022-04-13 19:17:43.637;313;2022-04-13 19:17:43.637;350;2022-04-13 19:17:43.637
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37841372506983|8.5387238399383|-2);47.37841372506983,8.5387238399383;Wed Apr 13 19:17:43 CEST 2022;-2;-2,-2,-2,;367;2022-04-13 19:17:43.637;313;2022-04-13 19:17:43.637;350;2022-04-13 19:17:43.637
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(3958.593825406246|-6925.8378823743715|-2);3958.593825406246,-6925.8378823743715;Wed Apr 13 19:17:44 CEST 2022;-2;-2,-2,-2,;361;2022-04-13 19:17:44.016;379;2022-04-13 19:17:44.016;319;2022-04-13 19:17:44.016
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37822249834384|8.539784836470753|-2);47.37822249834384,8.539784836470753;Wed Apr 13 19:17:44 CEST 2022;-2;-2,-2,-2,;351;2022-04-13 19:17:44.679;374;2022-04-13 19:17:44.679;302;2022-04-13 19:17:44.679
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37856072400718|8.538675978126438|-2);47.37856072400718,8.538675978126438;Wed Apr 13 19:17:44 CEST 2022;-2;-2,-2,-2,;358;2022-04-13 19:17:44.679;351;2022-04-13 19:17:44.679;374;2022-04-13 19:17:44.679
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37830395989123|8.53837900984895|-2);47.37830395989123,8.53837900984895;Wed Apr 13 19:17:45 CEST 2022;-2;-2,-2,-2,;366;2022-04-13 19:17:45.201;300;2022-04-13 19:17:45.201;364;2022-04-13 19:17:45.201
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37863137646403|8.53915353979848|-2);47.37863137646403,8.53915353979848;Wed Apr 13 19:17:46 CEST 2022;-2;-2,-2,-2,;348;2022-04-13 19:17:46.244;368;2022-04-13 19:17:46.244;304;2022-04-13 19:17:46.244
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37812430406238|8.539155225944208|-2);47.37812430406238,8.539155225944208;Wed Apr 13 19:17:47 CEST 2022;-2;-2,-2,-2,;355;2022-04-13 19:17:47.813;350;2022-04-13 19:17:47.813;353;2022-04-13 19:17:47.813
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37828984912139|8.538961921302525|-2);47.37828984912139,8.538961921302525;Wed Apr 13 19:17:47 CEST 2022;-2;-2,-2,-2,;372;2022-04-13 19:17:47.813;355;2022-04-13 19:17:47.813;350;2022-04-13 19:17:47.813
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.378104555850676|8.538204245166167|-2);47.378104555850676,8.538204245166167;Wed Apr 13 19:17:48 CEST 2022;-2;-2,-2,-2,;382;2022-04-13 19:17:48.334;308;2022-04-13 19:17:48.334;358;2022-04-13 19:17:48.334
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.3781950131166|8.5391529617744|-2);47.3781950131166,8.5391529617744;Wed Apr 13 19:17:49 CEST 2022;-2;-2,-2,-2,;303;2022-04-13 19:17:49.893;355;2022-04-13 19:17:49.893;387;2022-04-13 19:17:49.893
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.378665588500695|8.538662287149416|-2);47.378665588500695,8.538662287149416;Wed Apr 13 19:17:49 CEST 2022;-2;-2,-2,-2,;374;2022-04-13 19:17:49.893;303;2022-04-13 19:17:49.893;355;2022-04-13 19:17:49.893
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37772246481363|8.53964569358567|-2);47.37772246481363,8.53964569358567;Wed Apr 13 19:17:49 CEST 2022;-2;-2,-2,-2,;364;2022-04-13 19:17:49.893;303;2022-04-13 19:17:49.893;355;2022-04-13 19:17:49.893
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37891670702091|8.538619833505926|-2);47.37891670702091,8.538619833505926;Wed Apr 13 19:17:51 CEST 2022;-2;-2,-2,-2,;305;2022-04-13 19:17:51.429;355;2022-04-13 19:17:51.429;395;2022-04-13 19:17:51.429
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.378827045351315|8.538140936019676|-2);47.378827045351315,8.538140936019676;Wed Apr 13 19:17:51 CEST 2022;-2;-2,-2,-2,;361;2022-04-13 19:17:51.941;358;2022-04-13 19:17:51.941;385;2022-04-13 19:17:51.941
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37892643568727|8.538591903116426|-2);47.37892643568727,8.538591903116426;Wed Apr 13 19:17:51 CEST 2022;-2;-2,-2,-2,;359;2022-04-13 19:17:51.941;361;2022-04-13 19:17:51.941;358;2022-04-13 19:17:51.941
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.38095427362807|8.535094020009854|-2);47.38095427362807,8.535094020009854;Wed Apr 13 19:17:52 CEST 2022;-2;-2,-2,-2,;373;2022-04-13 19:17:52.452;379;2022-04-13 19:17:52.452;355;2022-04-13 19:17:52.452
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.379809559000904|8.536314850997226|-2);47.379809559000904,8.536314850997226;Wed Apr 13 19:17:52 CEST 2022;-2;-2,-2,-2,;353;2022-04-13 19:17:52.452;373;2022-04-13 19:17:52.452;379;2022-04-13 19:17:52.452
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.378578633035055|8.537627625837867|-2);47.378578633035055,8.537627625837867;Wed Apr 13 19:17:52 CEST 2022;-2;-2,-2,-2,;387;2022-04-13 19:17:52.452;373;2022-04-13 19:17:52.452;379;2022-04-13 19:17:52.452
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.379503051106916|8.536641739748339|-2);47.379503051106916,8.536641739748339;Wed Apr 13 19:17:52 CEST 2022;-2;-2,-2,-2,;395;2022-04-13 19:17:52.452;373;2022-04-13 19:17:52.452;379;2022-04-13 19:17:52.452
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.378920304131114|8.53856568821641|-2);47.378920304131114,8.53856568821641;Wed Apr 13 19:17:52 CEST 2022;-2;-2,-2,-2,;361;2022-04-13 19:17:52.965;351;2022-04-13 19:17:52.965;358;2022-04-13 19:17:52.965
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37821075623411|8.538247174344818|-2);47.37821075623411,8.538247174344818;Wed Apr 13 19:17:53 CEST 2022;-2;-2,-2,-2,;374;2022-04-13 19:17:53.478;347;2022-04-13 19:17:53.478;364;2022-04-13 19:17:53.478
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37843471124727|8.539019542793037|-2);47.37843471124727,8.539019542793037;Wed Apr 13 19:17:53 CEST 2022;-2;-2,-2,-2,;361;2022-04-13 19:17:53.991;392;2022-04-13 19:17:53.991;305;2022-04-13 19:17:53.991
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(-254.55292224476477|543.8472718575645|-2);-254.55292224476477,543.8472718575645;Wed Apr 13 19:17:53 CEST 2022;-2;-2,-2,-2,;353;2022-04-13 19:17:53.991;361;2022-04-13 19:17:53.991;392;2022-04-13 19:17:53.991
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(3746.0371903500745|-6548.98646946316|-2);3746.0371903500745,-6548.98646946316;Wed Apr 13 19:17:53 CEST 2022;-2;-2,-2,-2,;395;2022-04-13 19:17:53.991;361;2022-04-13 19:17:53.991;392;2022-04-13 19:17:53.991
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.3788379381116|8.538304642988622|-2);47.3788379381116,8.538304642988622;Wed Apr 13 19:17:53 CEST 2022;-2;-2,-2,-2,;367;2022-04-13 19:17:53.991;361;2022-04-13 19:17:53.991;392;2022-04-13 19:17:53.991
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37904977176151|8.53707467847988|-2);47.37904977176151,8.53707467847988;Wed Apr 13 19:17:54 CEST 2022;-2;-2,-2,-2,;351;2022-04-13 19:17:54.504;387;2022-04-13 19:17:54.504;374;2022-04-13 19:17:54.504
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37765256325113|8.540572545860023|-2);47.37765256325113,8.540572545860023;Wed Apr 13 19:17:54 CEST 2022;-2;-2,-2,-2,;347;2022-04-13 19:17:54.504;351;2022-04-13 19:17:54.504;387;2022-04-13 19:17:54.504
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.378260991627386|8.539049364635003|-2);47.378260991627386,8.539049364635003;Wed Apr 13 19:17:54 CEST 2022;-2;-2,-2,-2,;364;2022-04-13 19:17:54.504;351;2022-04-13 19:17:54.504;387;2022-04-13 19:17:54.504
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.380063692447266|8.536727022930778|-2);47.380063692447266,8.536727022930778;Wed Apr 13 19:17:55 CEST 2022;-2;-2,-2,-2,;361;2022-04-13 19:17:55.018;353;2022-04-13 19:17:55.018;362;2022-04-13 19:17:55.018
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.378255944298466|8.539307904926483|-2);47.378255944298466,8.539307904926483;Wed Apr 13 19:17:55 CEST 2022;-2;-2,-2,-2,;379;2022-04-13 19:17:55.539;364;2022-04-13 19:17:55.539;359;2022-04-13 19:17:55.539
